,uniq_id,product_name_FK,retail_price_FK,discounted_price_at_FK,product_name_AMZ,retail_price_AMZ,discounted_price_at_AMZ
4147,efee20192b7aa16a7baa46502cddbf50,Twella Creations Twella Magic Glass Necklace,500,180,Twella Creations Twella Magic Glass Necklace,491,233
4148,333ae45c421e5d4ac703ae32c1d4d2b2,Aaradhi Divya Mantra Hematite Gemstone Guru Bead Meditation Mala Stone Necklace,2500,999,Aaradhi Divya Mantra Hematite Gemstone Guru Bead Meditation Mala Stone Necklace,2480,1218
4149,2e3dd7387f3f095cf25d4069b61d5e95,VR Designers Glass Necklace,400,120,VR Designers Glass Necklace,386,152
4151,928579d24f56410fb8c72c756afe3d4c,Vaartha Hard Anodised 3.5 L Kadhai 3.5 L,1800,1000,Vaartha Hard Anodised 3.5 L Kadhai 3.5 L,1780,1119
4152,510dd6047d0f00746d2b6aa8f6322820,A M International Alloy Necklace,1499,555,A M International Alloy Necklace,1498,703
4153,887c91829709d007ee5a8ef004c10123,Awesome Silk Embroidered Blouse Material,1499,699,Awesome Silk Embroidered Blouse Material,1498,878
4156,0a7f0232ba2e2de4ddeb485240b080ba,Aaradhi Divya Mantra Red Jasper Chip Gemstone Courage Stone Necklace,1800,699,Aaradhi Divya Mantra Red Jasper Chip Gemstone Courage Stone Necklace,1794,794
4157,0131e5d87b72877702d536299cf83b75,Sumeet Hard Anodised 14 Kadhai 3 L,1760,1045,Sumeet Hard Anodised 14 Kadhai 3 L,1751,1249
4160,4f92dbdb6e948c56e5b05cc650a6fd47,Ziveg Alloy Necklace,800,449,Ziveg Alloy Necklace,780,563
4165,5bbd6c22df211d20ee2a2bf8286f9792,"Voylla Metal, Alloy Necklace",409,279,"Voylla Metal, Alloy Necklace",390,307
4169,600cf6d718eba287ece42a62efd090be,Zephyrr Alloy Necklace,1100,449,Zephyrr Alloy Necklace,1098,541
4170,17611e6e94d73ef376834e5c6ee03dde,TRUE Bong,999,549,TRUE Bong,994,653
4172,f783c4ae21d4b4ab737870aa8c9ef1b2,TRUE Bong,999,549,TRUE Bong,990,616
4175,22e05de562d5906f1eaa57aeb9019403,Allure Auto CM 663 Car Mat Nissan Micra,2450,920,Allure Auto CM 663 Car Mat Nissan Micra,2444,1094
4176,7b613bbddeb6f8722600e3b35f6dd469,Twella Creations Evergreen Glass Necklace,500,185,Twella Creations Evergreen Glass Necklace,489,223
4177,00ad8291c9670b4cb232be8dcfb7b0b1,Zaisch Metal Necklace,496,253,Zaisch Metal Necklace,488,323
4179,72cbc043d14ee578c789c9fab3c43cdd,Kalash Kadhai 3.5 L,1155,549,Kalash Kadhai 3.5 L,1139,680
4180,a914234e437e9b48719b98161fa5431b,Allure Auto CM 382 Car Mat Nissan Terrano,2800,920,Allure Auto CM 382 Car Mat Nissan Terrano,2781,1020
4182,a4d9c565a30c9bc2d74426e7e4eb9756,OBS 360 Rotating Supper Vaccum Suction Car Mount Holder Stand yellow,550,110,OBS 360 Rotating Supper Vaccum Suction Car Mount Holder Stand yellow,546,141
4183,64c20d10d5c56af6763b2ed052bcc821,Aaradhi Divya Mantra Red Jasper Guru Bead Meditation Mala Stone Necklace,2500,999,Aaradhi Divya Mantra Red Jasper Guru Bead Meditation Mala Stone Necklace,2486,1149
4184,6bc04b3ec1f8d4da2a00f8662f4fbed3,Metallino Kadhai NA L,1110,721,Metallino Kadhai NA L,1098,840
4185,b54c784c40dfb55dc0938314bfca56b3,Volaliva Metal Choker,1000,499,Volaliva Metal Choker,998,557
4187,dcb0d55b954e5d5c50d7cae9854b7ee0,"Voylla Metal, Alloy Necklace",530,320,"Voylla Metal, Alloy Necklace",526,383
4189,6f15af5389e0446dcb95e422f11ab8f2,Aaradhi Divya Mantra Hematite Guru Bead Meditation Mala Stone Necklace,2500,999,Aaradhi Divya Mantra Hematite Guru Bead Meditation Mala Stone Necklace,2489,1220
4191,f4d4d9addb8fa41937b85738c0cccbe7,Neopack Car Stand Mobile Holder,799,499,Neopack Car Stand Mobile Holder,797,582
4192,9363d2111804f8d9eacc27410592597a,Aaishwarya Track to Vogue Alloy Necklace,1799,599,Aaishwarya Track to Vogue Alloy Necklace,1788,761
4194,866ed1da32db2c41f6844d9d67a3c982,Peach 3mm Premium Green Pan Kadhai 2.5 L,999,399,Peach 3mm Premium Green Pan Kadhai 2.5 L,982,456
4197,af6263b2ad7ce85b9ca4adcf7bd1c69f,Allure Auto CM 543 Car Mat Tata Nano,2800,920,Allure Auto CM 543 Car Mat Tata Nano,2796,1169
4198,b75fb813bc0f7141c788242cc6f33caa,Voylla Artifictial Beaded Plain Pearl Yellow Gold Plated Alloy Necklace,809,414,Voylla Artifictial Beaded Plain Pearl Yellow Gold Plated Alloy Necklace,793,530
4199,774e90d8de30b413dcc21cd7328e9be0,Fashiondeal Silk Solid Blouse Material,666,299,Fashiondeal Silk Solid Blouse Material,649,369
4200,50478c5379163f7cfa5b6edd2e8e5da8,Twella Creations Twella Magic Stone Necklace,700,225,Twella Creations Twella Magic Stone Necklace,683,274
4201,ac515c5cf064756ad0e9d8d45627b90c,Orientel Big Bird Mounth double Cip Car Mount Holder for mobile phone upto 6 inches,999,425,Orientel Big Bird Mounth double Cip Car Mount Holder for mobile phone upto 6 inches,985,484
4202,2e8a8bf755f67e5b03fb65d6c8975849,Aaradhi Jade Stone Necklace,2000,999,Aaradhi Jade Stone Necklace,1995,1267
4203,5347a5510f72505aac3e503d366ea324,"Khoobee Silk Self Design, Embroidered Blouse Material",2449,949,"Khoobee Silk Self Design, Embroidered Blouse Material",2448,1169
4206,b3978d9ec89e379c959429ccfb59fa41,Tiedribbons Super Mom Tile Showpiece  -  28 cm,1599,699,Tiedribbons Super Mom Tile Showpiece  -  28 cm,1584,901
4207,6051ff6c1e884bf96966ccd649a4e3c4,World-Star Kadhai 1 L,705,423,World-Star Kadhai 1 L,699,549
4208,f2ac545f4cfc574b4bf1b67a75dcacaf,YugshaJewels Brass Necklace,1599,499,YugshaJewels Brass Necklace,1579,615
4209,db0dfcfafb11779bc48221dbe63cb92b,"Vinnis Bella Stone, Metal, Alloy Necklace",550,220,"Vinnis Bella Stone, Metal, Alloy Necklace",533,285
4212,d38e811e79d2c6c2bbf46236a828e96b,Allure Auto CM 551 Car Mat Tata Zest,2800,920,Allure Auto CM 551 Car Mat Tata Zest,2789,1169
4215,b4329486c1f5633af6bda1f9dce4c012,Adorelabel Exquisite Gold and Pink Designer Metal Necklace,2760,828,Adorelabel Exquisite Gold and Pink Designer Metal Necklace,2752,1065
4216,edf8f9fc898746f1a188812c159fc6d5,Parisha Silk Embroidered Blouse Material,2549,929,Parisha Silk Embroidered Blouse Material,2545,1059
4218,907031c8eff5d60cc73ff2a3ee70c2eb,Sumeet Quad Kadhai 2 L,1290,759,Sumeet Quad Kadhai 2 L,1274,981
4221,20193df34e1eb546a0c977dca338b9e3,Voylla Artificial Beaded Plain Alloy Necklace,449,289,Voylla Artificial Beaded Plain Alloy Necklace,429,322
4227,0c207782c3236cfcc24038d24fbf3797,"UpTown Metal, Alloy Necklace",399,250,"UpTown Metal, Alloy Necklace",389,284
4233,bb4c2e1dad3945e9adc04074012bea85,Orientel Universal 360' Rotation Rubber Suction Cup Car Mount Stand Holder ABS Colorful For Tablet PC & Mobile Phone,499,149,Orientel Universal 360' Rotation Rubber Suction Cup Car Mount Stand Holder ABS Colorful For Tablet PC & Mobile Phone,489,182
4234,699803fc955c892fa3c22a147c1632d4,"VR Designers Metal, Fabric Necklace",800,250,"VR Designers Metal, Fabric Necklace",784,280
4235,41c2e5322edbc9a402e8f0a470447172,Needhi Kadhai 3 L,1340,710,Needhi Kadhai 3 L,1321,794
4236,015d31ad501bf22af9526da45b2a30fe,BrandTrendz Wheel Pizza Cutter,999,319,BrandTrendz Wheel Pizza Cutter,985,390
4237,4290e8ffb1cf8a23a5f203937bb7d92e,Veinice Mother of Pearl Alloy Necklace,599,235,Veinice Mother of Pearl Alloy Necklace,584,261
4238,b458e88a229a07f58101642f69e4efd2,"Indian Art Villa 2.1"" X 6.0"" X 2.0"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.5 L",1450,585,"Indian Art Villa 2.1"" X 6.0"" X 2.0"" Handmade High Quality Stainless Steel Copper Dish Serving Indian Food Daal Curry Karahi Kadai Wok Bowl Kadhai 0.5 L",1431,757
4239,edefccfa5a632812784b2671cca11f09,Allure Auto CM 448 Car Mat Ford Endeavour,2800,920,Allure Auto CM 448 Car Mat Ford Endeavour,2789,1037
4240,6cba416698325260f96271bad89b8672,"Khoobee Silk Self Design, Embroidered Blouse Material",2699,1049,"Khoobee Silk Self Design, Embroidered Blouse Material",2688,1177
4247,06c1f9d935ec2bc8e82ef567e164a7d8,Gioiabazar Car Windshield Round Shape Mount,999,599,Gioiabazar Car Windshield Round Shape Mount,981,747
4248,6a56bdc32802d3e0c4f76018e45f9c38,"UpTown Metal, Alloy Necklace",750,399,"UpTown Metal, Alloy Necklace",732,456
4253,52597e29cd01c14a11319d766f31c4cf,Indian House Jacquard Checkered Blouse Material,666,299,Indian House Jacquard Checkered Blouse Material,647,346
4254,f958ed573cfd9b937667d735260ad7f5,Urthn Alloy Necklace,599,299,Urthn Alloy Necklace,579,349
4255,d8c36799144df1d8dc0fdbfe893f72dc,Allure Auto CM 549 Car Mat Tata Victa,2800,920,Allure Auto CM 549 Car Mat Tata Victa,2781,1025
4257,02a99955e018f312026ea6762f9b9bc7,"Vinnis Rolling Starlight Plastic, Metal Necklace",499,299,"Vinnis Rolling Starlight Plastic, Metal Necklace",496,385
4259,df135004cbd9a0ec0a474b9f68349862,Zovon Plastic Necklace,224,89,Zovon Plastic Necklace,217,110
4262,d481bd224ca64045105bde2c1bb1bf55,Fiesta 360 Degree Spin Mobile Phone Holder Bracket,399,170,Fiesta 360 Degree Spin Mobile Phone Holder Bracket,385,212
4264,e2bcfc251d49fd371d3a2a13d42814ce,Womens Trendz Fancy Crystal Mani with Single Pendants Mangalsutra Crystal Yellow Gold Plated Alloy Necklace,1980,445,Womens Trendz Fancy Crystal Mani with Single Pendants Mangalsutra Crystal Yellow Gold Plated Alloy Necklace,1970,557
4266,73b692cdfce9a77b721a54d4b7fb35a7,Tiedribbons Mamma'S Fairies Gifts Tile Showpiece  -  28 cm,1599,699,Tiedribbons Mamma'S Fairies Gifts Tile Showpiece  -  28 cm,1584,887
4267,35023de77e5e9fa464e80178173b6864,Sareeshop Silk Checkered Blouse Material,999,309,Sareeshop Silk Checkered Blouse Material,989,354
4271,73b25ff0805ec7370a1dc5ef31bb663c,Bunny Sarees Jacquard Self Design Blouse Material,666,299,Bunny Sarees Jacquard Self Design Blouse Material,660,350
4272,18d6c1d73f970ccdf634389f090db6e8,Allure Auto CM 391 Car Mat Skoda Superb,2800,920,Allure Auto CM 391 Car Mat Skoda Superb,2788,1160
4273,086e0749321914c9af929e687d1d22bf,Aaishwarya Orange Envy Crystal Alloy Necklace,1499,599,Aaishwarya Orange Envy Crystal Alloy Necklace,1483,677
4274,f388b8b71e8466e6658e539ecb167372,Willmore Bone Necklace,600,260,Willmore Bone Necklace,599,335
4275,5bf4a8cded1ccd26cac1e163f7176b28,Indian House Cotton Embroidered Blouse Material,666,299,Indian House Cotton Embroidered Blouse Material,653,387
4278,fec3ed0fe6a14b5aa2748f8dab207720,Aaradhi Divya Mantra Yellow Aventurine Guru Bead Meditation Mala Stone Necklace,2500,999,Aaradhi Divya Mantra Yellow Aventurine Guru Bead Meditation Mala Stone Necklace,2495,1213
4279,54d42e2059ac09913621d97991099c8f,Bunny Sarees Silk Solid Blouse Material,666,299,Bunny Sarees Silk Solid Blouse Material,663,387
4281,6521ede2b68ad06760087372e15aaddd,United Kadhai NA L,1525,999,United Kadhai NA L,1508,1198
4282,c492568b10969c5a0b716816931f2ff5,Indian House Cotton Embroidered Blouse Material,666,299,Indian House Cotton Embroidered Blouse Material,658,376
4283,1e02b157700562f08e9f5ac795fe315c,VR Designers Glass Necklace,700,190,VR Designers Glass Necklace,689,224
4288,9833d0de7f7e1927c807411c10b19189,Ruchikainternational ruc0015 Showpiece  -  4 cm,999,499,Ruchikainternational ruc0015 Showpiece  -  4 cm,985,569
4289,fa634b1d2cbab4079503229a10ca9213,"Jiya Silk Self Design, Embroidered Blouse Material",1449,549,"Jiya Silk Self Design, Embroidered Blouse Material",1444,656
4291,4cea027044106284efbfb7161f479ebb,Allure Auto CM 550 Car Mat Tata Vista,2800,920,Allure Auto CM 550 Car Mat Tata Vista,2792,1039
4292,d7b58a67dab4a4e6a26664b828c84108,Ndura Kadhai 1 L,660,396,Ndura Kadhai 1 L,650,506
4294,88db0c0a0dc5a32499fd7921f9334e03,Go Hooked Rolling Pizza Cutter,650,299,Go Hooked Rolling Pizza Cutter,632,377
4295,50c4acf5c69b86956c4fdefe85e35eea,VR Designers Metal Necklace,800,250,VR Designers Metal Necklace,793,320
4297,c83c7baf87fa83fda4af8c8080c2595f,Aaradhi Jade Stone Necklace,3000,999,Aaradhi Jade Stone Necklace,2989,1280
4298,59413ff3afe7bba172fca5d18f781742,KB's Ganesh Wheel Pizza Cutter,249,149,KB's Ganesh Wheel Pizza Cutter,246,172
4301,440bfc06ff3afaad51c0be87a44954f1,Urthn Alloy Necklace,599,299,Urthn Alloy Necklace,589,344
4308,3c0400456cc9332a2526bcf79ecf7def,"Voylla Metal, Alloy Necklace",269,153,"Voylla Metal, Alloy Necklace",264,191
4309,b1d229b96aca67bbae2a57ecdd2d5c29,Total Agency Car Mobile Stand Holder Mount,499,249,Total Agency Car Mobile Stand Holder Mount,480,281
4311,201ad547ce076d1c27a0735148b3f781,Suruchi Kadhai 3 L,690,396,Suruchi Kadhai 3 L,676,480
4313,c64dd8f6060cbfaa5e2e7a85090b4ac1,Fashiondeal Jacquard Self Design Blouse Material,666,299,Fashiondeal Jacquard Self Design Blouse Material,656,331
4317,b784b00b32bef7eeac297308e7761fe0,Allure Auto CM 229 Car Mat Maruti Versa,3150,1350,Allure Auto CM 229 Car Mat Maruti Versa,3146,1497
4318,4f2703fe5a282a73d24f086a44fc4166,"Khoobee Silk Self Design, Embroidered Blouse Material",2449,949,"Khoobee Silk Self Design, Embroidered Blouse Material",2445,1117
4319,4c99adac7a7a6acc056815b08618ab48,Zovon Metal Necklace,272,108,Zovon Metal Necklace,268,127
4321,8d77eacdd683f342ffdaca7660bcb530,Marwal White Metal Swan Holder Showpiece  -  15.24 cm,1999,799,Marwal White Metal Swan Holder Showpiece  -  15.24 cm,1993,1028
4323,a06464ce1f36379e500ca7ffa8782d18,Zephyrr Alloy Necklace,678,449,Zephyrr Alloy Necklace,676,504
4324,ca4bce329b1023e4ab2e87b73074b382,Suruchi Kadhai 2 L,1025,460,Suruchi Kadhai 2 L,1012,592
4326,eedcb82b1072fb1127f16734ed48661b,Adorelabel Vintage Cord Pendant Bird Alloy Necklace,2928,878,Adorelabel Vintage Cord Pendant Bird Alloy Necklace,2912,1073
4327,1868ad6ca8a26290d8be0fa4d29d922a,Fashiondeal Georgette Solid Blouse Material,666,299,Fashiondeal Georgette Solid Blouse Material,651,362
4329,78bcb21dcd78aa09579dc0328eaab386,Vinayak Antique Rope Alloy Necklace,750,465,Vinayak Antique Rope Alloy Necklace,747,542
4331,b0846b86e0e4e8597f1ee69096c93a48,Imported Long Lazy Mobile Holder Stand,699,300,Imported Long Lazy Mobile Holder Stand,694,337
4332,bca6bc3ec3793f8b1dd2044c51128f4c,"VR Designers Metal, Alloy Necklace",500,250,"VR Designers Metal, Alloy Necklace",496,320
4333,2f9772930710b63cacd9fb023c562cda,Unique Design Canon 10 Inch Showpiece  -  12 cm,1969,699,Unique Design Canon 10 Inch Showpiece  -  12 cm,1952,853
4338,04f9f818e2d657b873b07578cfe2eade,Monil Cow With Calf Showpiece  -  10.2 cm,1000,520,Monil Cow With Calf Showpiece  -  10.2 cm,991,575
4339,0e987b43739ea52e32e4a978b762bb4f,Autosun OK Stand Smartphone & Tablet Stand,399,199,Autosun OK Stand Smartphone & Tablet Stand,397,239
4341,61a9192d43c77c629d47be5f6f515986,"Jiya Silk Self Design, Embroidered Blouse Material",2699,1049,"Jiya Silk Self Design, Embroidered Blouse Material",2685,1250
4343,8f06a31ff9dfb2402186a01725793234,Voylla Alloy Necklace,769,333,Voylla Alloy Necklace,758,392
4344,85150a330bc40eff12cb1d81128b7c41,Ndura Kadhai 1 L,895,600,Ndura Kadhai 1 L,888,671
4345,b4e8a093e7ecebf70daf39eb97fde35c,Allure Auto CM 211 Car Mat Maruti Alto,3150,1350,Allure Auto CM 211 Car Mat Maruti Alto,3133,1494
4347,dfb65c5a6d56b92fc7c7335f622dd6fb,Ziveg Alloy Necklace,860,449,Ziveg Alloy Necklace,842,517
4349,7ad97cb285d4cca0b73da52f791194bc,Aaradhi Divya Mantra Black Tourmaline Gemstone Wellness Tourmaline Stone Necklace,1800,699,Aaradhi Divya Mantra Black Tourmaline Gemstone Wellness Tourmaline Stone Necklace,1784,898
4350,dd97194ec3b26633a9c4ab5ee4412e9e,Ada Jewel Alloy Necklace,1298,519,Ada Jewel Alloy Necklace,1281,614
4351,d8b16567009d901efb7e1fcc87fe3a76,Fashiondeal Cotton Solid Blouse Material,666,299,Fashiondeal Cotton Solid Blouse Material,658,386
4352,e1b2b3ad430dd738d958292441b6d046,Shoppingtara Marble Elephant Pair Showpiece  -  5 cm,1240,589,Shoppingtara Marble Elephant Pair Showpiece  -  5 cm,1232,765
4353,af8e18e7148ce558d3b45afc3cfb325f,FLY Mini Clip Mobile Holder,429,249,FLY Mini Clip Mobile Holder,413,302
4354,8688902399cfb13eba1cc4036a07d2b4,Allure Auto CM 436 Car Mat Chevrolet Tavera,2800,920,Allure Auto CM 436 Car Mat Chevrolet Tavera,2786,1059
4356,a7bdedf330fbd9a73ff7f63e42aef6c9,Amaze Mobile Car Phone Holder for Micromax Canvas Magnus A117,599,249,Amaze Mobile Car Phone Holder for Micromax Canvas Magnus A117,594,291
4358,07c849397414bb12bcc7f8110901c0ea,Smart Power Suction Cup Mount Holder,499,299,Smart Power Suction Cup Mount Holder,481,378
4359,2a4769a1ea43b2723d9575099a5674d6,Urthn Alloy Necklace,599,299,Urthn Alloy Necklace,587,388
4360,9a3cdc88ebbba7612e88eac1b82c5f82,Woodino Handicrafts Showpiece  -  6.5 cm,749,399,Woodino Handicrafts Showpiece  -  6.5 cm,735,486
4361,ace2eefee15eaaece06c1ac9bf5ca24b,R S Jewels Handmade Decoretive Designs Iron Pot Vase Showpiece  -  76 cm,1300,780,R S Jewels Handmade Decoretive Designs Iron Pot Vase Showpiece  -  76 cm,1296,927
4364,8d85e685a715d69a31b6a82c3e1aa170,Vision Shell Necklace,999,399,Vision Shell Necklace,991,473
4366,49cab6614af8ee516305f0239ef359c6,Bunny Sarees Jacquard Self Design Blouse Material,666,299,Bunny Sarees Jacquard Self Design Blouse Material,663,348
4367,a4951eb41979fe482879f777c8f21d2b,Unique Handicrafts Inlaid Marble Box Showpiece  -  4.5 cm,2400,1200,Unique Handicrafts Inlaid Marble Box Showpiece  -  4.5 cm,2383,1358
4368,21db6f3f2e4d504290da23a551b18e03,Shoppingtara Kundan Meenakari Marble Mobile Stand With Clock Showpiece  -  8 cm,980,449,Shoppingtara Kundan Meenakari Marble Mobile Stand With Clock Showpiece  -  8 cm,979,548
4369,2439ddc6c87b30dc0218a09843907a33,Awesome Silk Embroidered Blouse Material,1499,699,Awesome Silk Embroidered Blouse Material,1484,821
4370,52d922b125a036a7a1d21d83b3d41c1d,Ratash.Com LA_0129_2 Showpiece  -  8 cm,1107,498,Ratash.Com LA_0129_2 Showpiece  -  8 cm,1087,624
4371,348b9f5bd29f6f0bf18612ba15ab9bb0,Needhi Kadhai 3 L,1180,630,Needhi Kadhai 3 L,1178,764
4376,5c9e2b10c851f5f9fa8bfa16f2009378,Parisha Silk Embroidered Blouse Material,1799,629,Parisha Silk Embroidered Blouse Material,1797,707
4377,5a20b2821bd18a888a56b72ed49c1c43,Go Hooked Rocker Pizza Cutter,850,279,Go Hooked Rocker Pizza Cutter,831,311
4382,e3cc5036c268a36e263eca89fdddbd43,Amaze Mobile Car Mobile Holder Stand for Xolo A800,599,249,Amaze Mobile Car Mobile Holder Stand for Xolo A800,597,285
4383,d98a82eaf7c92202c30d123e40b40b07,"VR Designers Glass, Leather Necklace",400,150,"VR Designers Glass, Leather Necklace",390,177
4387,837c93de9657a951716fe22ce0c66236,Zephyrr Alloy Necklace,527,349,Zephyrr Alloy Necklace,510,385
4388,47bcf000a0454d2e76c28bb2b5a67478,Sumeet Hard Anodised 12 Kadhai 2 L,1390,815,Sumeet Hard Anodised 12 Kadhai 2 L,1370,1008
4390,cb769b7d2f6a74c83a4e34710ea5bf39,Zaicus Geometric Choker Statement Alloy Necklace,699,249,Zaicus Geometric Choker Statement Alloy Necklace,693,281
4393,1445cf8daebf68a51475b4720db22f5d,Suruchi Kadhai 2.5 L,740,424,Suruchi Kadhai 2.5 L,729,499
4395,f2badb43c3a35fadfd85a1a23a92a5b6,Indian House Cotton Solid Blouse Material,666,299,Indian House Cotton Solid Blouse Material,665,376
4399,8f3757a39e1244b244a10c23b0883ac1,Indian House Georgette Solid Blouse Material,666,299,Indian House Georgette Solid Blouse Material,649,384
4402,fd2c3abc9dcf616df96eb446f08096cf,Urdiva Fashions Metal Necklace,499,199,Urdiva Fashions Metal Necklace,489,247
4403,bd20bef4515c4d903480f669df7a32ce,Bracketron Tour Window Hip Kicker,1650,199,Bracketron Tour Window Hip Kicker,1646,246
4407,e6947d7e7839e74d8ca8feb8dde880f6,"Jiya Silk Self Design, Embroidered Blouse Material",2449,949,"Jiya Silk Self Design, Embroidered Blouse Material",2434,1083
4408,5da3a1ebcc98f06296e68037abc77402,"Voylla Metal, Alloy Necklace",309,167,"Voylla Metal, Alloy Necklace",306,191
4412,f0ed090fac1d69b74c2391c78d966f32,Aaishwarya Black Luminous Crystal Alloy Necklace,1450,599,Aaishwarya Black Luminous Crystal Alloy Necklace,1441,764
4414,5cb40c0a0cf232550c77a07717ba88d5,Adimani Coneago Scarf Fabric Necklace,3100,649,Adimani Coneago Scarf Fabric Necklace,3097,824
4415,9ad5f13d75baa4e85c952f1be5a1d3f4,Indian House Silk Solid Blouse Material,666,299,Indian House Silk Solid Blouse Material,662,381
4416,42e76f661b032a4969821e619a0e5462,Zaicus Vintage Wings Choker Alloy Necklace,1499,299,Zaicus Vintage Wings Choker Alloy Necklace,1495,349
4418,2f21cd134c9f1d7b60c044891eb13bfb,UpTown Alloy Necklace,399,260,UpTown Alloy Necklace,394,308
4419,5fea1fb929effeceaaa60c6fca9082df,Mahalaxmi MSI1011,599,249,Mahalaxmi MSI1011,584,293
4421,7721097be07760c25b00e4973ae4b787,Aaishwarya Glim Glam Crystal Crystal Alloy Necklace,1450,599,Aaishwarya Glim Glam Crystal Crystal Alloy Necklace,1430,699
4422,e35ec8c06053c6e8ef16d5839decd53a,Kumkum Nonstick Deep Kadhai 3 L,1600,980,Kumkum Nonstick Deep Kadhai 3 L,1581,1161
4424,06076f724a96bb5630169daf09373cfd,Jazam Gecko Multifuction Mobile Stand,499,299,Jazam Gecko Multifuction Mobile Stand,482,368
4425,d5d39bef66aa2ac70e61ef180e851f24,Zaicus Bohemian Tassels Drop Vintage Choker Alloy Necklace,699,149,Zaicus Bohemian Tassels Drop Vintage Choker Alloy Necklace,685,181
4427,19eb152bf6ad8d80934113ccaeac610e,Magnusdeal Universal Mobile/Gps Holder For Car/Office- Black,550,299,Magnusdeal Universal Mobile/Gps Holder For Car/Office- Black,544,334
4428,b2ab177fca114513ad5e8cc5c5d77987,VR Designers Metal Necklace,500,200,VR Designers Metal Necklace,499,223
4429,c2cd51f3720d4698899431f4da2437f0,Kamini Fashions Cotton Silk Blend Embroidered Blouse Material,990,650,Kamini Fashions Cotton Silk Blend Embroidered Blouse Material,975,780
